order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount,revenue,cost,profit,order_status
O016270,2025-02-13,C00412,P0104,S018,2,1574.2381870435063,0.1,2833.628736678312,720.6447031142851,1392.3393304497415,Completed
O016271,2022-10-07,C00607,P0111,S002,5,1495.087108764724,0.2,5980.348435058896,1376.1675401476557,-900.4892656793809,Cancelled
O016272,2023-12-17,C00365,P0074,S004,9,840.6439277524148,0.0,7565.795349771733,1132.949455552712,2630.7497502026745,Returned
O016273,2024-06-18,C00773,P0103,S005,2,1705.2277151127846,0.1,3069.409887203012,639.0965854709226,1791.216716261167,Returned
O016277,2024-04-07,C00120,P0102,S002,1,1704.6157277532873,0.0,1704.6157277532873,337.8075004305419,1366.808227322745,Completed
O016278,2023-09-01,C00505,P0037,S005,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,4470.4555092149485,Cancelled
O016279,2025-01-07,C00772,P0013,S004,3,1542.7386513719466,0.0,4628.21595411584,378.7947359883192,3491.8317461508823,Completed
O016280,2022-12-27,C00235,P0037,S003,3,1562.687851129848,0.0,4688.063553389544,445.0739738261109,3352.841631911211,Completed
O016281,2022-08-30,C00741,P0004,S006,8,1535.1623392347294,0.0,12281.298713877835,705.0742422594221,6640.704775802458,Cancelled
O016282,2023-09-14,C00753,P0028,S003,3,1607.2491532161218,0.0,4821.747459648365,606.736710579563,3001.537327909676,Completed
O016283,2022-01-17,C00693,P0104,S006,7,1574.2381870435063,0.0,11019.667309304548,720.6447031142851,5975.154387504551,Completed
O016285,2022-10-12,C00012,P0045,S003,6,1740.9281116643087,0.0,10445.568669985852,659.8815125907777,6486.279594441186,Returned
O016287,2025-05-13,C00335,P0005,S002,4,1681.028619178414,0.0,6724.114476713657,532.2965115850056,4594.928430373634,Returned
O016288,2022-02-23,C00560,P0097,S004,7,1686.8417237351211,0.0,11807.892066145849,849.7825340575203,5859.414327743207,Cancelled
O016289,2022-08-25,C00237,P0094,S001,3,1607.356658406681,0.1,4339.862977698039,1176.36000126801,810.7829738940081,Completed
O016291,2025-07-06,C00800,P0103,S022,2,1705.2277151127846,0.0,3410.455430225569,639.0965854709226,2132.262259283724,Cancelled
O016292,2023-08-27,C00084,P0005,S006,6,1681.028619178414,0.1,9077.554543563436,532.2965115850056,5883.775474053402,Cancelled
O016293,2023-04-14,C00427,P0028,S001,7,1607.2491532161218,0.0,11250.744072512853,606.736710579563,7003.587098455912,Cancelled
O016294,2024-05-24,C00037,P0057,S004,1,836.9852538872615,0.0,836.9852538872615,1195.8041437288753,358.8188898416138,Cancelled
O016295,2025-06-05,C00309,P0004,S022,2,1535.1623392347294,0.0,3070.324678469459,705.0742422594221,-1660.1761939506146,Returned
O016296,2024-12-12,C00517,P0104,S006,3,1574.2381870435063,0.1,4250.443105017468,720.6447031142851,2088.508995674613,Completed
O016297,2025-06-15,C00038,P0013,S004,1,1542.7386513719466,0.0,1542.7386513719466,378.7947359883192,1163.9439153836274,Returned
O016299,2023-07-23,C00123,P0037,S003,2,1562.687851129848,0.0,3125.375702259696,445.0739738261109,2235.2277546074743,Completed
O016302,2022-07-05,C00717,P0045,S016,6,1740.9281116643087,0.0,10445.568669985852,659.8815125907777,3891.767756664712,Cancelled
O016303,2023-06-11,C00153,P0084,S002,3,1765.1678986565646,0.0,5295.503695969694,280.2814343278883,4454.659392986028,Completed
O016304,2022-10-26,C00390,P0094,S024,5,1607.356658406681,0.0,8036.783292033405,1176.36000126801,-2154.9832856933544,Returned
O016305,2025-03-15,C00085,P0011,S002,2,601.9940003121958,0.3,842.7916004370741,245.85736154780787,351.0768773414583,Completed
O016307,2022-10-12,C00437,P0045,S006,3,1740.9281116643087,0.0,5222.784334992926,659.8815125907777,3243.139797220593,Completed
O016308,2023-10-19,C00259,P0047,S024,4,1531.4392275203684,0.1,5513.181219073326,836.7729310839944,2166.089494737349,Completed
O016309,2025-02-24,C00429,P0097,S018,3,1686.8417237351211,0.0,5060.525171205363,849.7825340575203,2511.1775690328022,Completed
O016311,2022-07-01,C00736,P0094,S010,6,1607.356658406681,0.0,9644.139950440083,1176.36000126801,2585.979942832024,Completed
O016312,2022-12-22,C00567,P0070,S005,4,1688.8437954775063,0.0,6755.375181910026,959.5815292476168,2917.049064919559,Completed
O016313,2025-09-03,C00203,P0094,S002,2,1607.356658406681,0.0,3214.713316813362,1176.36000126801,861.9933142773416,Completed
O016314,2024-04-29,C00681,P0097,S017,1,1686.8417237351211,0.1,1518.157551361609,849.7825340575203,668.3750173040887,Cancelled
O016316,2024-08-20,C00386,P0053,S005,3,1748.2126740940705,0.0,5244.638022282211,275.94951834744853,4416.789467239865,Completed
O016317,2024-06-07,C00161,P0028,S005,3,1607.2491532161218,0.0,4821.747459648365,606.736710579563,3001.537327909676,Cancelled
O016319,2024-08-19,C00450,P0013,S024,3,1542.7386513719466,0.0,4628.21595411584,378.7947359883192,3491.8317461508823,Returned
O016320,2022-01-01,C00466,P0004,S002,5,1535.1623392347294,0.0,7675.811696173647,705.0742422594221,4150.440484876536,Completed
O016321,2025-04-02,C00003,P0084,S003,3,1765.1678986565646,0.0,5295.503695969694,280.2814343278883,4454.659392986028,Completed
O016322,2024-12-30,C00251,P0004,S004,5,1535.1623392347294,0.0,7675.811696173647,705.0742422594221,4150.440484876536,Completed
O016323,2024-01-27,C00618,P0103,S020,2,1705.2277151127846,0.1,3069.409887203012,639.0965854709226,1791.216716261167,Returned
O016324,2025-05-09,C00193,P0047,S020,4,1531.4392275203684,0.0,6125.7569100814735,836.7729310839944,2778.665185745496,Cancelled
O016325,2024-03-15,C00215,P0045,S005,2,1740.9281116643087,0.1,3133.670600995756,659.8815125907777,1813.9075758142003,Completed
O016326,2024-04-07,C00076,P0102,S003,5,1704.6157277532873,0.1,7670.770774889792,337.8075004305419,5981.733272737082,Completed
O016327,2022-02-23,C00161,P0028,S003,6,1607.2491532161218,0.0,9643.49491929673,606.736710579563,6003.074655819352,Cancelled
O016328,2024-05-02,C00655,P0084,S005,4,1765.1678986565646,0.0,7060.671594626258,280.2814343278883,5939.545857314705,Completed
O016329,2025-07-10,C00189,P0103,S001,4,1705.2277151127846,0.0,6820.910860451138,639.0965854709226,4264.5245185674485,Cancelled
O016330,2023-10-22,C00688,P0004,S023,5,1535.1623392347294,0.1,6908.230526556283,705.0742422594221,-3382.859315259172,Completed
O016332,2024-10-22,C00390,P0093,S006,3,1713.5477437053562,0.1,4626.578908004462,740.6553492678091,2404.612860201035,Completed
O016333,2024-10-15,C00161,P0097,S003,4,1686.8417237351211,0.0,6747.366894940485,849.7825340575203,3348.236758710404,Cancelled
O016334,2024-09-09,C00516,P0053,S002,1,1748.2126740940705,0.0,1748.2126740940705,275.94951834744853,1472.2631557466218,Completed
O016336,2024-04-08,C00615,P0093,S005,4,1713.5477437053562,0.1,6168.771877339283,740.6553492678091,3206.150480268046,Completed
O016337,2023-07-29,C00706,P0070,S002,4,1688.8437954775063,0.0,6755.375181910026,959.5815292476168,2917.049064919559,Returned
O016338,2024-08-13,C00277,P0045,S002,1,1740.9281116643087,0.0,1740.9281116643087,659.8815125907777,1081.046599073531,Completed
O016339,2024-06-30,C00067,P0005,S005,1,1681.028619178414,0.0,1681.028619178414,532.2965115850056,1148.7321075934085,Completed
O016340,2023-07-03,C00075,P0028,S003,1,1607.2491532161218,0.0,1607.2491532161218,606.736710579563,1000.5124426365588,Completed
O016341,2023-12-29,C00596,P0047,S001,8,1531.4392275203684,0.0,12251.513820162949,836.7729310839944,5557.330371490992,Completed
O016342,2025-05-31,C00774,P0013,S004,2,1542.7386513719466,0.0,3085.477302743893,378.7947359883192,2327.887830767255,Returned
O016343,2025-10-28,C00709,P0044,S001,2,561.6229568935612,0.0,1123.2459137871224,787.9209954270376,-452.5960770669528,Completed
O016344,2024-05-28,C00018,P0103,S002,2,1705.2277151127846,0.0,3410.455430225569,639.0965854709226,2132.262259283724,Returned
O016345,2022-12-27,C00449,P0070,S009,5,1688.8437954775063,0.0,8444.218977387533,959.5815292476168,-3646.311331149449,Returned
O016346,2025-07-01,C00592,P0103,S001,3,1705.2277151127846,0.0,5115.683145338354,639.0965854709226,3198.393388925586,Completed
O016347,2022-08-06,C00496,P0005,S009,7,1681.028619178414,0.0,11767.2003342489,532.2965115850056,8041.124753153859,Returned
O016348,2024-10-14,C00268,P0004,S006,4,1535.1623392347294,0.0,6140.649356938918,705.0742422594221,3320.352387901229,Cancelled
O016349,2024-09-05,C00017,P0005,S002,3,1681.028619178414,0.0,5043.085857535242,532.2965115850056,3446.1963227802253,Returned
O016351,2023-10-25,C00550,P0097,S002,5,1686.8417237351211,0.0,8434.208618675606,849.7825340575203,4185.295948388005,Returned
O016353,2022-04-02,C00784,P0083,S006,3,629.4026259652002,0.4,1132.9247267373603,633.1609610054468,766.55815627898,Completed
O016355,2025-06-05,C00223,P0035,S001,3,1769.129510127903,0.0,5307.388530383709,859.3103436057877,2729.4574995663456,Completed
O016356,2023-03-31,C00480,P0054,S023,1,1314.8116771059183,0.2,1051.8493416847348,1770.0428167934515,-718.1934751087169,Completed
O016357,2025-07-31,C00563,P0083,S024,1,629.4026259652002,0.2,503.5221007721602,633.1609610054468,129.6388602332866,Completed
O016358,2025-08-01,C00635,P0084,S002,3,1765.1678986565646,0.1,4765.953326372724,280.2814343278883,3925.10902338906,Cancelled
O016359,2025-11-08,C00197,P0103,S004,3,1705.2277151127846,0.0,5115.683145338354,639.0965854709226,3198.393388925586,Completed
O016360,2024-06-11,C00114,P0093,S005,2,1713.5477437053562,0.0,3427.0954874107124,740.6553492678091,1945.784788875094,Completed
O016361,2025-12-31,C00101,P0047,S004,4,1531.4392275203684,0.1,5513.181219073326,836.7729310839944,2166.089494737349,Completed
O016363,2024-11-13,C00493,P0035,S002,1,1769.129510127903,0.1,1592.216559115113,859.3103436057877,732.906215509325,Completed
O016364,2025-02-05,C00130,P0013,S005,1,1542.7386513719466,0.1,1388.464786234752,378.7947359883192,1009.6700502464328,Completed
O016365,2023-09-21,C00684,P0047,S005,3,1531.4392275203684,0.0,4594.317682561105,836.7729310839944,2083.998889309122,Returned
O016366,2024-06-09,C00604,P0065,S011,2,1655.8633369650167,0.0,3311.726673930033,1039.0832069034636,1233.5602601231062,Cancelled
O016367,2024-09-29,C00331,P0013,S001,1,1542.7386513719466,0.1,1388.464786234752,378.7947359883192,1009.6700502464328,Returned
O016368,2022-08-04,C00701,P0093,S025,6,1713.5477437053562,0.1,9253.157816008925,740.6553492678091,-4809.22572040207,Returned
O016370,2023-02-26,C00070,P0037,S001,6,1562.687851129848,0.1,8438.51439610118,445.0739738261109,5768.070553144515,Returned
O016371,2022-08-23,C00255,P0035,S017,5,1769.129510127903,0.0,8845.647550639515,859.3103436057877,-4549.095832610576,Completed
O016372,2025-09-30,C00655,P0065,S001,3,1655.8633369650167,0.0,4967.59001089505,1039.0832069034636,1850.340390184659,Completed
O016373,2025-01-23,C00612,P0013,S002,3,1542.7386513719466,0.0,4628.21595411584,378.7947359883192,3491.8317461508823,Returned
O016374,2023-08-24,C00734,P0097,S006,6,1686.8417237351211,0.0,10121.050342410726,849.7825340575203,5022.3551380656045,Cancelled
O016375,2024-08-10,C00134,P0070,S003,1,1688.8437954775063,0.1,1519.959415929756,959.5815292476168,560.3778866821392,Completed
O016376,2022-06-16,C00230,P0032,S025,1,1242.444430001839,0.4,745.4666580011034,974.1465399826972,228.6798819815939,Returned
O016377,2024-11-03,C00441,P0104,S022,4,1574.2381870435063,0.1,5667.257473356623,720.6447031142851,2784.678660899483,Cancelled
O016379,2024-01-01,C00466,P0070,S010,3,1688.8437954775063,0.1,4559.878247789268,959.5815292476168,-1681.1336600464178,Returned
O016380,2023-04-28,C00194,P0094,S002,5,1607.356658406681,0.0,8036.783292033405,1176.36000126801,2154.9832856933544,Returned
O016381,2023-01-12,C00435,P0101,S009,6,1146.9469794628535,0.4,4129.009126066272,1047.8676728805317,2158.196911216917,Cancelled
O016382,2024-03-14,C00410,P0028,S006,4,1607.2491532161218,0.0,6428.996612864487,606.736710579563,4002.0497705462353,Completed
O016385,2023-08-21,C00129,P0004,S003,6,1535.1623392347294,0.0,9210.974035408375,705.0742422594221,4980.528581851844,Cancelled
O016386,2025-03-18,C00137,P0058,S005,1,1364.872493098496,0.0,1364.872493098496,1161.269673443449,203.6028196550472,Cancelled
O016387,2023-06-17,C00519,P0002,S001,3,733.5676740598838,0.4,1320.421813307791,268.48596723368223,-514.963911606744,Returned
O016388,2023-10-02,C00242,P0047,S004,6,1531.4392275203684,0.0,9188.63536512221,836.7729310839944,4167.997778618244,Returned
O016389,2023-07-19,C00709,P0045,S002,6,1740.9281116643087,0.0,10445.568669985852,659.8815125907777,6486.279594441186,Returned
O016390,2025-11-17,C00373,P0012,S013,1,648.3362992056209,0.2,518.6690393644967,1197.469343254815,678.8003038903182,Completed
O016392,2023-12-13,C00202,P0031,S002,1,845.4060091307479,0.2,676.3248073045984,994.40369800571,-318.0788907011116,Returned
O016394,2024-10-22,C00349,P0070,S001,3,1688.8437954775063,0.0,5066.53138643252,959.5815292476168,2187.786798689669,Completed
O016395,2024-11-10,C00620,P0035,S006,3,1769.129510127903,0.1,4776.649677345338,859.3103436057877,2198.718646527975,Returned
O016396,2025-03-03,C00706,P0053,S002,3,1748.2126740940705,0.0,5244.638022282211,275.94951834744853,4416.789467239865,Cancelled
O016397,2022-07-18,C00295,P0104,S003,4,1574.2381870435063,0.1,5667.257473356623,720.6447031142851,2784.678660899483,Returned
O016398,2024-03-16,C00447,P0033,S001,1,657.8595347070443,0.2,526.2876277656354,248.803649241281,277.4839785243544,Completed
O016399,2022-04-05,C00702,P0102,S006,3,1704.6157277532873,0.0,5113.847183259862,337.8075004305419,4100.424681968236,Completed
O016400,2023-09-30,C00107,P0015,S003,2,1305.1486947472015,0.2,2088.2379115955227,540.361454916419,1007.5150017626848,Completed
O016401,2025-01-24,C00055,P0101,S021,3,1146.9469794628535,0.4,2064.504563033136,1047.8676728805317,-1079.0984556084586,Returned
O016402,2022-01-10,C00197,P0013,S003,6,1542.7386513719466,0.1,8330.788717408512,378.7947359883192,6058.020301478597,Returned
O016403,2025-08-25,C00675,P0103,S001,1,1705.2277151127846,0.0,1705.2277151127846,639.0965854709226,1066.131129641862,Completed
O016404,2022-01-02,C00655,P0047,S001,3,1531.4392275203684,0.0,4594.317682561105,836.7729310839944,2083.998889309122,Completed
O016405,2022-07-19,C00535,P0013,S005,3,1542.7386513719466,0.0,4628.21595411584,378.7947359883192,3491.8317461508823,Completed
O016406,2025-12-03,C00118,P0084,S001,1,1765.1678986565646,0.0,1765.1678986565646,280.2814343278883,1484.8864643286763,Completed
O016407,2023-12-05,C00115,P0028,S004,4,1607.2491532161218,0.1,5786.096951578039,606.736710579563,3359.150109259787,Cancelled
O016408,2024-07-10,C00733,P0072,S002,1,978.3836376251634,0.2,782.7069101001307,730.3690160088292,52.33789409130145,Completed
O016409,2022-09-02,C00348,P0033,S001,2,657.8595347070443,0.4,789.4314416484532,248.803649241281,-291.8241431658912,Returned
O016410,2024-12-28,C00668,P0009,S002,1,709.6995282034786,0.3,496.789669742435,859.860785580563,363.0711158381279,Completed
O016411,2025-12-21,C00432,P0094,S006,1,1607.356658406681,0.0,1607.356658406681,1176.36000126801,430.9966571386708,Returned
O016412,2025-08-25,C00452,P0065,S003,2,1655.8633369650167,0.1,2980.55400653703,1039.0832069034636,902.3875927301028,Cancelled
O016413,2024-04-09,C00191,P0065,S001,3,1655.8633369650167,0.1,4470.831009805545,1039.0832069034636,1353.5813890951545,Completed
O016414,2024-02-23,C00424,P0102,S003,1,1704.6157277532873,0.1,1534.1541549779586,337.8075004305419,1196.3466545474166,Cancelled
O016415,2025-12-12,C00623,P0093,S006,1,1713.5477437053562,0.0,1713.5477437053562,740.6553492678091,972.8923944375472,Completed
O016418,2025-01-17,C00369,P0084,S005,1,1765.1678986565646,0.1,1588.6511087909082,280.2814343278883,1308.36967446302,Completed
O016419,2024-06-24,C00563,P0005,S004,4,1681.028619178414,0.0,6724.114476713657,532.2965115850056,4594.928430373634,Completed
O016420,2023-04-05,C00368,P0062,S003,1,828.1346073981832,0.4,496.8807644389099,392.3359149032437,-104.54484953566624,Completed
O016421,2024-10-05,C00208,P0053,S002,5,1748.2126740940705,0.0,8741.06337047035,275.94951834744853,7361.315778733107,Returned
O016422,2025-05-18,C00120,P0065,S010,3,1655.8633369650167,0.0,4967.59001089505,1039.0832069034636,1850.340390184659,Cancelled
O016423,2024-11-15,C00116,P0097,S004,1,1686.8417237351211,0.1,1518.157551361609,849.7825340575203,668.3750173040887,Completed
O016424,2024-05-27,C00033,P0102,S004,4,1704.6157277532873,0.0,6818.462911013149,337.8075004305419,5467.232909290981,Completed
O016425,2022-05-31,C00183,P0013,S015,3,1542.7386513719466,0.1,4165.394358704256,378.7947359883192,-1817.406090443579,Completed
O016426,2023-01-02,C00442,P0091,S003,1,1204.6152604926976,0.0,1204.6152604926976,1189.0387985523043,-15.5764619403933,Cancelled
O016427,2025-09-18,C00638,P0070,S003,1,1688.8437954775063,0.0,1688.8437954775063,959.5815292476168,729.2622662298897,Cancelled
O016428,2025-09-19,C00666,P0037,S007,2,1562.687851129848,0.0,3125.375702259696,445.0739738261109,-2235.2277546074743,Completed
O016430,2024-03-13,C00730,P0102,S002,1,1704.6157277532873,0.1,1534.1541549779586,337.8075004305419,1196.3466545474166,Completed
O016431,2022-04-27,C00034,P0112,S004,1,1164.0974391726738,0.3,814.8682074208716,1721.1607030002417,906.29249557937,Returned
O016435,2025-06-12,C00367,P0013,S006,1,1542.7386513719466,0.0,1542.7386513719466,378.7947359883192,1163.9439153836274,Returned
O016436,2025-10-21,C00027,P0116,S005,1,565.7339164459274,0.2,452.587133156742,1177.971373761971,-725.3842406052291,Returned
O016437,2025-11-30,C00121,P0005,S002,3,1681.028619178414,0.0,5043.085857535242,532.2965115850056,3446.1963227802253,Completed
O016438,2024-01-22,C00147,P0035,S002,3,1769.129510127903,0.0,5307.388530383709,859.3103436057877,2729.4574995663456,Returned
O016439,2023-12-17,C00663,P0017,S002,1,604.0672442012574,0.4,362.4403465207544,466.47979778988497,104.03945126913057,Cancelled
O016440,2024-05-12,C00227,P0053,S003,3,1748.2126740940705,0.1,4720.17422005399,275.94951834744853,3892.325665011645,Returned
O016441,2024-10-16,C00190,P0053,S004,3,1748.2126740940705,0.0,5244.638022282211,275.94951834744853,4416.789467239865,Completed
O016443,2023-08-10,C00368,P0065,S010,5,1655.8633369650167,0.0,8279.316684825084,1039.0832069034636,3083.9006503077653,Cancelled
O016444,2025-02-02,C00097,P0116,S001,1,565.7339164459274,0.0,565.7339164459274,1177.971373761971,612.2374573160437,Completed
O016445,2024-02-29,C00468,P0094,S006,4,1607.356658406681,0.0,6429.426633626724,1176.36000126801,1723.9866285546832,Cancelled
O016446,2023-10-03,C00076,P0070,S006,6,1688.8437954775063,0.0,10133.06277286504,959.5815292476168,4375.573597379339,Cancelled
O016447,2023-01-04,C00246,P0016,S014,3,1039.7939607434432,0.0,3119.3818822303297,175.52523127292127,1555.6837130469396,Completed
O016448,2023-07-18,C00010,P0005,S006,6,1681.028619178414,0.1,9077.554543563436,532.2965115850056,5883.775474053402,Cancelled
O016449,2025-06-24,C00028,P0053,S005,6,1748.2126740940705,0.0,10489.276044564422,275.94951834744853,8833.57893447973,Cancelled
O016450,2024-05-25,C00406,P0103,S003,4,1705.2277151127846,0.0,6820.910860451138,639.0965854709226,4264.5245185674485,Completed
O016451,2022-01-30,C00062,P0056,S002,3,777.9955324561507,0.0,2333.9865973684523,372.1286758100581,-1217.600569938278,Returned
O016452,2025-05-11,C00305,P0094,S002,2,1607.356658406681,0.0,3214.713316813362,1176.36000126801,861.9933142773416,Returned
O016453,2025-01-30,C00363,P0102,S001,3,1704.6157277532873,0.0,5113.847183259862,337.8075004305419,4100.424681968236,Completed
O016454,2024-09-21,C00005,P0070,S004,4,1688.8437954775063,0.0,6755.375181910026,959.5815292476168,2917.049064919559,Completed
O016455,2022-07-12,C00014,P0015,S001,1,1305.1486947472015,0.2,1044.1189557977614,540.361454916419,-503.7575008813424,Returned
O016456,2023-09-22,C00733,P0037,S004,5,1562.687851129848,0.0,7813.43925564924,445.0739738261109,5588.069386518686,Completed
O016457,2022-12-28,C00657,P0004,S001,5,1535.1623392347294,0.0,7675.811696173647,705.0742422594221,4150.440484876536,Returned
O016458,2025-03-28,C00034,P0104,S001,2,1574.2381870435063,0.0,3148.476374087013,720.6447031142851,1707.1869678584428,Completed
O016460,2025-03-10,C00569,P0005,S005,1,1681.028619178414,0.1,1512.9257572605727,532.2965115850056,980.6292456755672,Returned
O016461,2024-10-17,C00120,P0037,S006,2,1562.687851129848,0.0,3125.375702259696,445.0739738261109,2235.2277546074743,Cancelled
O016462,2024-06-14,C00330,P0020,S001,1,1139.573308471657,0.0,1139.573308471657,1011.9700999727892,-127.60320849886784,Returned
O016464,2024-02-25,C00621,P0005,S024,5,1681.028619178414,0.0,8405.14309589207,532.2965115850056,5743.660537967042,Completed
O016465,2025-06-01,C00586,P0102,S001,4,1704.6157277532873,0.0,6818.462911013149,337.8075004305419,5467.232909290981,Completed
O016466,2022-03-11,C00351,P0070,S004,7,1688.8437954775063,0.1,10639.71591150829,959.5815292476168,3922.645206774973,Cancelled
O016467,2022-02-03,C00798,P0104,S001,5,1574.2381870435063,0.0,7871.190935217533,720.6447031142851,4267.967419646107,Returned
O016468,2025-04-28,C00363,P0097,S003,7,1686.8417237351211,0.0,11807.892066145849,849.7825340575203,5859.414327743207,Returned
O016469,2024-09-27,C00641,P0053,S004,1,1748.2126740940705,0.1,1573.3914066846633,275.94951834744853,1297.4418883372148,Cancelled
O016470,2025-11-25,C00692,P0013,S002,3,1542.7386513719466,0.0,4628.21595411584,378.7947359883192,3491.8317461508823,Cancelled
O016472,2022-11-20,C00374,P0103,S005,4,1705.2277151127846,0.0,6820.910860451138,639.0965854709226,4264.5245185674485,Returned
O016473,2023-09-10,C00795,P0065,S001,3,1655.8633369650167,0.0,4967.59001089505,1039.0832069034636,1850.340390184659,Cancelled
O016474,2024-12-13,C00326,P0103,S002,6,1705.2277151127846,0.0,10231.366290676708,639.0965854709226,6396.786777851172,Completed
O016475,2024-03-02,C00277,P0100,S017,1,1262.73840797684,0.4,757.6430447861039,829.1949468226716,-71.55190203656764,Completed
O016476,2023-07-27,C00189,P0084,S003,2,1765.1678986565646,0.0,3530.335797313129,280.2814343278883,2969.7729286573526,Returned
O016477,2025-10-08,C00437,P0028,S005,1,1607.2491532161218,0.0,1607.2491532161218,606.736710579563,1000.5124426365588,Completed
O016478,2023-04-21,C00678,P0056,S001,4,777.9955324561507,0.2,2489.5857038596823,372.1286758100581,-1001.07100061945,Completed
O016479,2022-03-27,C00301,P0045,S009,7,1740.9281116643087,0.0,12186.49678165016,659.8815125907777,7567.326193514717,Completed
O016480,2023-08-10,C00311,P0047,S005,4,1531.4392275203684,0.0,6125.7569100814735,836.7729310839944,2778.665185745496,Returned
O016481,2023-07-07,C00776,P0045,S004,8,1740.9281116643087,0.0,13927.42489331447,659.8815125907777,8648.372792588249,Cancelled
O016482,2024-10-22,C00505,P0084,S004,4,1765.1678986565646,0.0,7060.671594626258,280.2814343278883,5939.545857314705,Cancelled
O016485,2022-04-19,C00697,P0028,S024,5,1607.2491532161218,0.1,7232.621189472548,606.736710579563,4198.937636574734,Completed
O016486,2023-02-08,C00738,P0004,S006,6,1535.1623392347294,0.0,9210.974035408375,705.0742422594221,4980.528581851844,Completed
O016487,2024-01-23,C00325,P0094,S003,4,1607.356658406681,0.1,5786.483970264051,1176.36000126801,1081.0439651920103,Cancelled
O016488,2024-10-19,C00525,P0037,S003,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,4470.4555092149485,Cancelled
O016490,2024-09-09,C00132,P0093,S002,4,1713.5477437053562,0.0,6854.190974821425,740.6553492678091,3891.569577750188,Cancelled
O016492,2024-01-30,C00056,P0093,S002,5,1713.5477437053562,0.0,8567.738718526782,740.6553492678091,4864.461972187736,Cancelled
O016494,2024-04-18,C00218,P0047,S005,4,1531.4392275203684,0.0,6125.7569100814735,836.7729310839944,2778.665185745496,Returned
O016495,2024-12-08,C00571,P0094,S002,3,1607.356658406681,0.0,4822.069975220043,1176.36000126801,1292.989971416012,Completed
O016497,2024-12-31,C00251,P0005,S005,2,1681.028619178414,0.0,3362.0572383568283,532.2965115850056,2297.464215186817,Completed
O016498,2024-12-25,C00101,P0104,S008,4,1574.2381870435063,0.0,6296.952748174026,720.6447031142851,3414.3739357168856,Completed
O016499,2025-12-04,C00464,P0065,S004,2,1655.8633369650167,0.0,3311.726673930033,1039.0832069034636,1233.5602601231062,Cancelled
O016500,2024-07-24,C00030,P0037,S001,2,1562.687851129848,0.1,2812.8381320337267,445.0739738261109,1922.6901843815049,Cancelled
O016501,2022-03-23,C00134,P0047,S002,8,1531.4392275203684,0.0,12251.513820162949,836.7729310839944,5557.330371490992,Cancelled
O016502,2025-04-06,C00519,P0104,S004,2,1574.2381870435063,0.0,3148.476374087013,720.6447031142851,1707.1869678584428,Cancelled
O016503,2023-12-01,C00617,P0050,S001,7,1289.1707583042296,0.2,7219.356246503686,686.4217306868737,2414.40413169557,Completed
O016504,2024-07-06,C00299,P0093,S017,4,1713.5477437053562,0.0,6854.190974821425,740.6553492678091,3891.569577750188,Completed
O016505,2023-06-15,C00671,P0028,S006,5,1607.2491532161218,0.0,8036.245766080609,606.736710579563,5002.562213182795,Cancelled
O016506,2025-07-31,C00788,P0094,S006,3,1607.356658406681,0.1,4339.862977698039,1176.36000126801,810.7829738940081,Cancelled
O016507,2024-03-31,C00220,P0045,S006,2,1740.9281116643087,0.0,3481.856223328617,659.8815125907777,2162.093198147062,Completed
O016508,2022-11-05,C00641,P0065,S004,2,1655.8633369650167,0.1,2980.55400653703,1039.0832069034636,902.3875927301028,Returned
O016509,2023-11-09,C00310,P0028,S002,3,1607.2491532161218,0.0,4821.747459648365,606.736710579563,3001.537327909676,Completed
O016510,2024-12-31,C00321,P0023,S002,1,1167.4205054126812,0.0,1167.4205054126812,743.8203307449207,-423.6001746677605,Cancelled
O016511,2022-02-10,C00166,P0065,S007,4,1655.8633369650167,0.1,5961.10801307406,1039.0832069034636,1804.7751854602056,Returned
O016512,2025-11-17,C00235,P0114,S006,1,1207.5241121582396,0.0,1207.5241121582396,699.0967628557487,508.4273493024909,Completed
O016514,2022-02-11,C00519,P0035,S018,6,1769.129510127903,0.0,10614.777060767416,859.3103436057877,5458.914999132691,Cancelled
O016516,2022-01-20,C00662,P0103,S005,3,1705.2277151127846,0.0,5115.683145338354,639.0965854709226,3198.393388925586,Completed
O016517,2024-12-18,C00443,P0084,S001,4,1765.1678986565646,0.0,7060.671594626258,280.2814343278883,5939.545857314705,Completed
O016518,2025-08-16,C00308,P0035,S013,5,1769.129510127903,0.0,8845.647550639515,859.3103436057877,-4549.095832610576,Completed
O016519,2022-04-02,C00147,P0005,S003,5,1681.028619178414,0.0,8405.14309589207,532.2965115850056,5743.660537967042,Cancelled
O016521,2023-08-26,C00619,P0065,S005,6,1655.8633369650167,0.1,8941.66201961109,1039.0832069034636,2707.162778190309,Completed
O016522,2025-06-04,C00072,P0097,S012,5,1686.8417237351211,0.1,7590.787756808046,849.7825340575203,-3341.8750865204447,Completed
O016524,2023-01-17,C00783,P0004,S010,3,1535.1623392347294,0.1,4144.938315933769,705.0742422594221,-2029.715589155503,Completed
O016525,2023-02-11,C00731,P0047,S005,2,1531.4392275203684,0.0,3062.8784550407368,836.7729310839944,1389.332592872748,Completed
O016526,2022-06-11,C00040,P0065,S011,4,1655.8633369650167,0.0,6623.453347860067,1039.0832069034636,-2467.1205202462124,Completed
